Homology group node id,class,Genome 1,Genome 2,Genome 3,Genome 4
35355052,core & single copy orthologous,1,1,1,1
35355054,core & single copy orthologous,1,1,1,1
35355055,core & single copy orthologous,1,1,1,1
35355057,core & single copy orthologous,1,1,1,1
35355063,core & single copy orthologous,1,1,1,1
35355064,core & single copy orthologous,1,1,1,1
35355066,core & single copy orthologous,1,1,1,1
35355067,core & single copy orthologous,1,1,1,1
35355068,core & single copy orthologous,1,1,1,1
35355069,core & single copy orthologous,1,1,1,1
35355070,core & single copy orthologous,1,1,1,1
35355071,core & single copy orthologous,1,1,1,1
35355072,core & single copy orthologous,1,1,1,1
35355074,core & single copy orthologous,1,1,1,1
35355077,core,2,2,2,2
35355081,core & single copy orthologous,1,1,1,1
35355082,core & single copy orthologous,1,1,1,1
35355085,core,1,1,1,2
35355086,core & single copy orthologous,1,1,1,1
35355089,core & single copy orthologous,1,1,1,1
35355090,core & single copy orthologous,1,1,1,1
35355091,core & single copy orthologous,1,1,1,1
35355092,core & single copy orthologous,1,1,1,1
35355097,core & single copy orthologous,1,1,1,1
35355099,core & single copy orthologous,1,1,1,1
35355108,core & single copy orthologous,1,1,1,1
35355109,core & single copy orthologous,1,1,1,1
35355110,core & single copy orthologous,1,1,1,1
35355112,core & single copy orthologous,1,1,1,1
35355118,core & single copy orthologous,1,1,1,1
35355119,core & single copy orthologous,1,1,1,1
35355136,core & single copy orthologous,1,1,1,1
35355137,core & single copy orthologous,1,1,1,1
35355160,core & single copy orthologous,1,1,1,1
35355163,core & single copy orthologous,1,1,1,1
35355166,core,2,1,2,2
35355167,core & single copy orthologous,1,1,1,1
35355170,core & single copy orthologous,1,1,1,1
35355171,core & single copy orthologous,1,1,1,1
35355173,core & single copy orthologous,1,1,1,1
35355174,core & single copy orthologous,1,1,1,1
35355175,core & single copy orthologous,1,1,1,1
35355176,core & single copy orthologous,1,1,1,1
35355181,core & single copy orthologous,1,1,1,1
35355182,core & single copy orthologous,1,1,1,1
35355183,core & single copy orthologous,1,1,1,1
35355188,core & single copy orthologous,1,1,1,1
35355189,core & single copy orthologous,1,1,1,1
35355190,core & single copy orthologous,1,1,1,1
35355192,core & single copy orthologous,1,1,1,1
35355193,core & single copy orthologous,1,1,1,1
35355194,core & single copy orthologous,1,1,1,1
35355195,core & single copy orthologous,1,1,1,1
35355197,core & single copy orthologous,1,1,1,1
35355198,core & single copy orthologous,1,1,1,1
35355199,core & single copy orthologous,1,1,1,1
35355201,core & single copy orthologous,1,1,1,1
35355203,core & single copy orthologous,1,1,1,1
35355204,core & single copy orthologous,1,1,1,1
35355205,core & single copy orthologous,1,1,1,1
35355208,core & single copy orthologous,1,1,1,1
35355209,core & single copy orthologous,1,1,1,1
35355210,core & single copy orthologous,1,1,1,1
35355211,core & single copy orthologous,1,1,1,1
35355212,core & single copy orthologous,1,1,1,1
35355218,core & single copy orthologous,1,1,1,1
35355219,core & single copy orthologous,1,1,1,1
35355220,core & single copy orthologous,1,1,1,1
35355222,core & single copy orthologous,1,1,1,1
35355223,core,2,2,2,1
35355224,core & single copy orthologous,1,1,1,1
35355225,core & single copy orthologous,1,1,1,1
35355226,core,3,1,1,1
35355233,core & single copy orthologous,1,1,1,1
35355237,core & single copy orthologous,1,1,1,1
35355239,core & single copy orthologous,1,1,1,1
35355240,core & single copy orthologous,1,1,1,1
35355241,core & single copy orthologous,1,1,1,1
35355244,core & single copy orthologous,1,1,1,1
35355245,core & single copy orthologous,1,1,1,1
35355250,core & single copy orthologous,1,1,1,1
35355251,core & single copy orthologous,1,1,1,1
35355253,core & single copy orthologous,1,1,1,1
35355254,core,2,1,2,1
35355260,core & single copy orthologous,1,1,1,1
35355261,core & single copy orthologous,1,1,1,1
35355262,core & single copy orthologous,1,1,1,1
35355264,core & single copy orthologous,1,1,1,1
35355303,core & single copy orthologous,1,1,1,1
35355309,core & single copy orthologous,1,1,1,1
35355310,core & single copy orthologous,1,1,1,1
35355311,core & single copy orthologous,1,1,1,1
35355314,core & single copy orthologous,1,1,1,1
35355315,core & single copy orthologous,1,1,1,1
35355317,core & single copy orthologous,1,1,1,1
35355318,core & single copy orthologous,1,1,1,1
35355319,core,1,1,2,1
35355320,core & single copy orthologous,1,1,1,1
35355321,core & single copy orthologous,1,1,1,1
35355326,core,1,1,2,1
35355328,core & single copy orthologous,1,1,1,1
35355331,core & single copy orthologous,1,1,1,1
35355332,core & single copy orthologous,1,1,1,1
35355343,core,2,1,1,1
35355345,core & single copy orthologous,1,1,1,1
35355346,core & single copy orthologous,1,1,1,1
35355348,core & single copy orthologous,1,1,1,1
35355350,core,2,1,1,1
35355361,core & single copy orthologous,1,1,1,1
35355372,core & single copy orthologous,1,1,1,1
35355373,core & single copy orthologous,1,1,1,1
35355375,core & single copy orthologous,1,1,1,1
35355376,core & single copy orthologous,1,1,1,1
35355377,core,2,3,3,3
35355382,core & single copy orthologous,1,1,1,1
35355385,core & single copy orthologous,1,1,1,1
35355388,core & single copy orthologous,1,1,1,1
35355389,core & single copy orthologous,1,1,1,1
35355391,core & single copy orthologous,1,1,1,1
35355392,core & single copy orthologous,1,1,1,1
35355397,core & single copy orthologous,1,1,1,1
35355398,core & single copy orthologous,1,1,1,1
35355399,core & single copy orthologous,1,1,1,1
35355402,core & single copy orthologous,1,1,1,1
35355403,core & single copy orthologous,1,1,1,1
35355404,core & single copy orthologous,1,1,1,1
35355405,core & single copy orthologous,1,1,1,1
35355406,core,2,1,1,1
35355407,core & single copy orthologous,1,1,1,1
35355408,core & single copy orthologous,1,1,1,1
35355409,core & single copy orthologous,1,1,1,1
35355410,core & single copy orthologous,1,1,1,1
35355413,core & single copy orthologous,1,1,1,1
35355420,core & single copy orthologous,1,1,1,1
35355421,core & single copy orthologous,1,1,1,1
35355422,core & single copy orthologous,1,1,1,1
35355430,core & single copy orthologous,1,1,1,1
35355434,core & single copy orthologous,1,1,1,1
35355435,core & single copy orthologous,1,1,1,1
35355437,core & single copy orthologous,1,1,1,1
35355441,core & single copy orthologous,1,1,1,1
35355442,core & single copy orthologous,1,1,1,1
35355447,core & single copy orthologous,1,1,1,1
35355448,core & single copy orthologous,1,1,1,1
35355450,core & single copy orthologous,1,1,1,1
35355451,core & single copy orthologous,1,1,1,1
35355455,core & single copy orthologous,1,1,1,1
35355456,core & single copy orthologous,1,1,1,1
35355457,core & single copy orthologous,1,1,1,1
35355458,core & single copy orthologous,1,1,1,1
35355460,core & single copy orthologous,1,1,1,1
35355461,core & single copy orthologous,1,1,1,1
35355462,core & single copy orthologous,1,1,1,1
35355467,core & single copy orthologous,1,1,1,1
35355468,core & single copy orthologous,1,1,1,1
35355469,core & single copy orthologous,1,1,1,1
35355470,core & single copy orthologous,1,1,1,1
35355485,core & single copy orthologous,1,1,1,1
35355496,core,2,2,1,1
35355497,core,2,1,1,1
35355498,core & single copy orthologous,1,1,1,1
35355501,core & single copy orthologous,1,1,1,1
35355502,core & single copy orthologous,1,1,1,1
35355503,core & single copy orthologous,1,1,1,1
35355504,core & single copy orthologous,1,1,1,1
35355505,core & single copy orthologous,1,1,1,1
35355508,core & single copy orthologous,1,1,1,1
35355513,core,1,1,1,5
35355520,core,1,2,1,3
35355521,core,2,1,1,1
35355541,core,3,3,3,3
35355547,core,1,1,2,1
35355549,core & single copy orthologous,1,1,1,1
35355550,core & single copy orthologous,1,1,1,1
35355551,core & single copy orthologous,1,1,1,1
35355552,core & single copy orthologous,1,1,1,1
35355553,core & single copy orthologous,1,1,1,1
35355558,core & single copy orthologous,1,1,1,1
35355559,core,1,4,2,4
35355569,core & single copy orthologous,1,1,1,1
35355572,core & single copy orthologous,1,1,1,1
35355573,core & single copy orthologous,1,1,1,1
35355574,core & single copy orthologous,1,1,1,1
35355576,core & single copy orthologous,1,1,1,1
35355577,core,2,1,1,1
35355578,core & single copy orthologous,1,1,1,1
35355579,core & single copy orthologous,1,1,1,1
35355582,core & single copy orthologous,1,1,1,1
35355583,core & single copy orthologous,1,1,1,1
35355592,core & single copy orthologous,1,1,1,1
35355593,core,3,3,3,4
35355594,core & single copy orthologous,1,1,1,1
35355595,core & single copy orthologous,1,1,1,1
35355599,core & single copy orthologous,1,1,1,1
35355600,core,2,1,1,1
35355601,core & single copy orthologous,1,1,1,1
35355603,core & single copy orthologous,1,1,1,1
35355604,core & single copy orthologous,1,1,1,1
35355605,core & single copy orthologous,1,1,1,1
35355606,core & single copy orthologous,1,1,1,1
35355607,core & single copy orthologous,1,1,1,1
35355608,core & single copy orthologous,1,1,1,1
35355609,core & single copy orthologous,1,1,1,1
35355610,core & single copy orthologous,1,1,1,1
35355611,core & single copy orthologous,1,1,1,1
35355612,core & single copy orthologous,1,1,1,1
35355614,core & single copy orthologous,1,1,1,1
35355615,core & single copy orthologous,1,1,1,1
35355619,core & single copy orthologous,1,1,1,1
35355620,core & single copy orthologous,1,1,1,1
35355621,core & single copy orthologous,1,1,1,1
35355622,core & single copy orthologous,1,1,1,1
35355626,core & single copy orthologous,1,1,1,1
35355628,core & single copy orthologous,1,1,1,1
35355630,core & single copy orthologous,1,1,1,1
35355633,core,2,1,1,1
35355634,core & single copy orthologous,1,1,1,1
35355637,core & single copy orthologous,1,1,1,1
35355638,core & single copy orthologous,1,1,1,1
35355645,core & single copy orthologous,1,1,1,1
35355646,core & single copy orthologous,1,1,1,1
35355647,core & single copy orthologous,1,1,1,1
35355648,core & single copy orthologous,1,1,1,1
35355649,core & single copy orthologous,1,1,1,1
35355650,core & single copy orthologous,1,1,1,1
35355651,core & single copy orthologous,1,1,1,1
35355652,core & single copy orthologous,1,1,1,1
35355653,core & single copy orthologous,1,1,1,1
35355655,core & single copy orthologous,1,1,1,1
35355656,core & single copy orthologous,1,1,1,1
35355657,core & single copy orthologous,1,1,1,1
35355658,core & single copy orthologous,1,1,1,1
35355664,core & single copy orthologous,1,1,1,1
35355667,core & single copy orthologous,1,1,1,1
35355668,core & single copy orthologous,1,1,1,1
35355669,core & single copy orthologous,1,1,1,1
35355673,core & single copy orthologous,1,1,1,1
35355675,core,1,2,2,2
35355691,core & single copy orthologous,1,1,1,1
35355692,core & single copy orthologous,1,1,1,1
35355693,core & single copy orthologous,1,1,1,1
35355695,core & single copy orthologous,1,1,1,1
35355697,core & single copy orthologous,1,1,1,1
35355699,core & single copy orthologous,1,1,1,1
35355700,core & single copy orthologous,1,1,1,1
35355701,core & single copy orthologous,1,1,1,1
35355702,core & single copy orthologous,1,1,1,1
35355704,core,3,3,3,3
35355706,core,1,1,2,1
35355713,core & single copy orthologous,1,1,1,1
35355714,core & single copy orthologous,1,1,1,1
35355719,core & single copy orthologous,1,1,1,1
35355720,core & single copy orthologous,1,1,1,1
35355721,core & single copy orthologous,1,1,1,1
35355722,core,5,5,5,5
35355724,core & single copy orthologous,1,1,1,1
35355726,core & single copy orthologous,1,1,1,1
35355727,core & single copy orthologous,1,1,1,1
35355729,core & single copy orthologous,1,1,1,1
35355735,core & single copy orthologous,1,1,1,1
35355736,core & single copy orthologous,1,1,1,1
35355737,core & single copy orthologous,1,1,1,1
35355738,core & single copy orthologous,1,1,1,1
35355739,core & single copy orthologous,1,1,1,1
35355740,core & single copy orthologous,1,1,1,1
35355741,core & single copy orthologous,1,1,1,1
35355743,core & single copy orthologous,1,1,1,1
35355744,core & single copy orthologous,1,1,1,1
35355745,core & single copy orthologous,1,1,1,1
35355747,core & single copy orthologous,1,1,1,1
35355752,core & single copy orthologous,1,1,1,1
35355753,core & single copy orthologous,1,1,1,1
35355756,core,2,1,1,1
35355759,core,2,2,2,2
35355760,core & single copy orthologous,1,1,1,1
35355763,core & single copy orthologous,1,1,1,1
35355765,core & single copy orthologous,1,1,1,1
35355768,core & single copy orthologous,1,1,1,1
35355769,core & single copy orthologous,1,1,1,1
35355770,core & single copy orthologous,1,1,1,1
35355771,core & single copy orthologous,1,1,1,1
35355773,core & single copy orthologous,1,1,1,1
35355774,core & single copy orthologous,1,1,1,1
35355778,core & single copy orthologous,1,1,1,1
35355779,core & single copy orthologous,1,1,1,1
35355780,core & single copy orthologous,1,1,1,1
35355784,core,2,2,1,2
35355786,core & single copy orthologous,1,1,1,1
35355787,core & single copy orthologous,1,1,1,1
35355794,core & single copy orthologous,1,1,1,1
35355795,core & single copy orthologous,1,1,1,1
35355796,core & single copy orthologous,1,1,1,1
35355798,core & single copy orthologous,1,1,1,1
35355799,core & single copy orthologous,1,1,1,1
35355800,core & single copy orthologous,1,1,1,1
35355801,core & single copy orthologous,1,1,1,1
35355806,core & single copy orthologous,1,1,1,1
35355808,core,2,2,1,2
35355824,core & single copy orthologous,1,1,1,1
35355826,core & single copy orthologous,1,1,1,1
35355827,core,2,2,1,1
35355828,core & single copy orthologous,1,1,1,1
35355835,core & single copy orthologous,1,1,1,1
35355836,core & single copy orthologous,1,1,1,1
35355837,core & single copy orthologous,1,1,1,1
35355838,core & single copy orthologous,1,1,1,1
35355839,core & single copy orthologous,1,1,1,1
35355840,core & single copy orthologous,1,1,1,1
35355844,core,3,1,4,1
35355845,core & single copy orthologous,1,1,1,1
35355852,core & single copy orthologous,1,1,1,1
35355853,core & single copy orthologous,1,1,1,1
35355867,core & single copy orthologous,1,1,1,1
35355868,core & single copy orthologous,1,1,1,1
35355870,core & single copy orthologous,1,1,1,1
35355871,core & single copy orthologous,1,1,1,1
35355889,core & single copy orthologous,1,1,1,1
35355890,core & single copy orthologous,1,1,1,1
35355891,core & single copy orthologous,1,1,1,1
35355892,core & single copy orthologous,1,1,1,1
35355893,core & single copy orthologous,1,1,1,1
35355894,core & single copy orthologous,1,1,1,1
35355899,core & single copy orthologous,1,1,1,1
35355900,core & single copy orthologous,1,1,1,1
35355913,core,1,2,2,2
35355914,core & single copy orthologous,1,1,1,1
35355915,core & single copy orthologous,1,1,1,1
35355920,core & single copy orthologous,1,1,1,1
35355921,core & single copy orthologous,1,1,1,1
35355922,core & single copy orthologous,1,1,1,1
35355927,core,1,1,2,1
35355928,core,2,1,1,1
35355936,core & single copy orthologous,1,1,1,1
35355940,core,3,3,3,3
35355950,core & single copy orthologous,1,1,1,1
35355951,core,2,2,2,1
35355952,core & single copy orthologous,1,1,1,1
35355958,core & single copy orthologous,1,1,1,1
35355959,core & single copy orthologous,1,1,1,1
35355962,core & single copy orthologous,1,1,1,1
35355963,core & single copy orthologous,1,1,1,1
35355969,core & single copy orthologous,1,1,1,1
35355971,core & single copy orthologous,1,1,1,1
35355972,core & single copy orthologous,1,1,1,1
35355973,core & single copy orthologous,1,1,1,1
35355975,core & single copy orthologous,1,1,1,1
35355976,core & single copy orthologous,1,1,1,1
35355977,core & single copy orthologous,1,1,1,1
35355978,core & single copy orthologous,1,1,1,1
35355983,core & single copy orthologous,1,1,1,1
35355984,core & single copy orthologous,1,1,1,1
35355985,core & single copy orthologous,1,1,1,1
35355988,core & single copy orthologous,1,1,1,1
35355989,core,2,2,2,2
35355990,core & single copy orthologous,1,1,1,1
35355991,core & single copy orthologous,1,1,1,1
35355994,core & single copy orthologous,1,1,1,1
35355995,core & single copy orthologous,1,1,1,1
35355996,core & single copy orthologous,1,1,1,1
35355997,core & single copy orthologous,1,1,1,1
35355998,core & single copy orthologous,1,1,1,1
35356000,core & single copy orthologous,1,1,1,1
35356004,core,1,1,2,1
35356011,core & single copy orthologous,1,1,1,1
35356012,core & single copy orthologous,1,1,1,1
35356013,core & single copy orthologous,1,1,1,1
35356014,core,1,1,1,2
35356021,core & single copy orthologous,1,1,1,1
35356022,core & single copy orthologous,1,1,1,1
35356027,core & single copy orthologous,1,1,1,1
35356028,core & single copy orthologous,1,1,1,1
35356038,core & single copy orthologous,1,1,1,1
35356039,core & single copy orthologous,1,1,1,1
35356041,core & single copy orthologous,1,1,1,1
35356044,core & single copy orthologous,1,1,1,1
35356045,core & single copy orthologous,1,1,1,1
35356046,core & single copy orthologous,1,1,1,1
35356047,core & single copy orthologous,1,1,1,1
35356048,core & single copy orthologous,1,1,1,1
35356049,core & single copy orthologous,1,1,1,1
35356050,core & single copy orthologous,1,1,1,1
35356053,core & single copy orthologous,1,1,1,1
35356062,core & single copy orthologous,1,1,1,1
35356063,core & single copy orthologous,1,1,1,1
35356066,core & single copy orthologous,1,1,1,1
35356095,core & single copy orthologous,1,1,1,1
35356096,core & single copy orthologous,1,1,1,1
35356097,core & single copy orthologous,1,1,1,1
35356100,core,2,3,3,3
35356101,core & single copy orthologous,1,1,1,1
35356105,core & single copy orthologous,1,1,1,1
35356108,core & single copy orthologous,1,1,1,1
35356109,core & single copy orthologous,1,1,1,1
35356110,core,1,1,2,1
35356111,core & single copy orthologous,1,1,1,1
35356113,core & single copy orthologous,1,1,1,1
35356114,core & single copy orthologous,1,1,1,1
35356115,core & single copy orthologous,1,1,1,1
35356116,core & single copy orthologous,1,1,1,1
35356117,core & single copy orthologous,1,1,1,1
35356118,core & single copy orthologous,1,1,1,1
35356120,core & single copy orthologous,1,1,1,1
35356122,core & single copy orthologous,1,1,1,1
35356125,core & single copy orthologous,1,1,1,1
35356126,core & single copy orthologous,1,1,1,1
35356129,core & single copy orthologous,1,1,1,1
35356138,core,2,1,2,1
35356139,core & single copy orthologous,1,1,1,1
35356144,core & single copy orthologous,1,1,1,1
35356155,core & single copy orthologous,1,1,1,1
35356156,core,2,1,1,1
35356158,core & single copy orthologous,1,1,1,1
35356159,core & single copy orthologous,1,1,1,1
35356160,core & single copy orthologous,1,1,1,1
35356162,core & single copy orthologous,1,1,1,1
35356163,core & single copy orthologous,1,1,1,1
35356164,core,2,1,1,1
35356168,core & single copy orthologous,1,1,1,1
35356170,core,2,1,2,1
35356171,core & single copy orthologous,1,1,1,1
35356172,core & single copy orthologous,1,1,1,1
35356173,core & single copy orthologous,1,1,1,1
35356174,core & single copy orthologous,1,1,1,1
35356175,core & single copy orthologous,1,1,1,1
35356176,core & single copy orthologous,1,1,1,1
35356177,core,2,2,2,2
35356178,core,2,2,2,1
35356179,core,2,2,2,2
35356180,core & single copy orthologous,1,1,1,1
35356181,core & single copy orthologous,1,1,1,1
35356182,core & single copy orthologous,1,1,1,1
35356183,core & single copy orthologous,1,1,1,1
35356184,core & single copy orthologous,1,1,1,1
35356185,core & single copy orthologous,1,1,1,1
35356186,core & single copy orthologous,1,1,1,1
35356187,core & single copy orthologous,1,1,1,1
35356188,core & single copy orthologous,1,1,1,1
35356190,core & single copy orthologous,1,1,1,1
35356204,core & single copy orthologous,1,1,1,1
35356205,core & single copy orthologous,1,1,1,1
35356206,core & single copy orthologous,1,1,1,1
35356207,core & single copy orthologous,1,1,1,1
35356220,core & single copy orthologous,1,1,1,1
35356221,core,3,3,3,3
35356222,core & single copy orthologous,1,1,1,1
35356223,core & single copy orthologous,1,1,1,1
35356226,core & single copy orthologous,1,1,1,1
35356227,core,2,1,1,1
35356228,core & single copy orthologous,1,1,1,1
35356230,core & single copy orthologous,1,1,1,1
35356233,core & single copy orthologous,1,1,1,1
35356234,core & single copy orthologous,1,1,1,1
35356239,core,1,2,2,2
35356240,core,1,1,2,1
35356242,core & single copy orthologous,1,1,1,1
35356245,core & single copy orthologous,1,1,1,1
35356246,core & single copy orthologous,1,1,1,1
35356247,core & single copy orthologous,1,1,1,1
35356248,core & single copy orthologous,1,1,1,1
35356249,core & single copy orthologous,1,1,1,1
35356253,core & single copy orthologous,1,1,1,1
35356254,core,2,2,2,2
35356255,core & single copy orthologous,1,1,1,1
35356258,core & single copy orthologous,1,1,1,1
35356259,core & single copy orthologous,1,1,1,1
35356261,core & single copy orthologous,1,1,1,1
35356264,core & single copy orthologous,1,1,1,1
35356265,core,1,3,2,3
35356266,core & single copy orthologous,1,1,1,1
35356268,core,2,1,1,1
35356269,core & single copy orthologous,1,1,1,1
35356271,core & single copy orthologous,1,1,1,1
35356272,core & single copy orthologous,1,1,1,1
35356273,core & single copy orthologous,1,1,1,1
35356277,core,3,1,1,1
35356281,core & single copy orthologous,1,1,1,1
35356283,core & single copy orthologous,1,1,1,1
35356285,core & single copy orthologous,1,1,1,1
35356291,core & single copy orthologous,1,1,1,1
35356292,core & single copy orthologous,1,1,1,1
35356293,core & single copy orthologous,1,1,1,1
35356294,core & single copy orthologous,1,1,1,1
35356295,core,2,1,1,1
35356296,core & single copy orthologous,1,1,1,1
35356302,core & single copy orthologous,1,1,1,1
35356303,core & single copy orthologous,1,1,1,1
35356304,core & single copy orthologous,1,1,1,1
35356305,core & single copy orthologous,1,1,1,1
35356307,core & single copy orthologous,1,1,1,1
35356310,core & single copy orthologous,1,1,1,1
35356312,core,2,1,1,1
35356314,core & single copy orthologous,1,1,1,1
35356315,core & single copy orthologous,1,1,1,1
35356323,core & single copy orthologous,1,1,1,1
35356342,core,3,3,3,4
35356343,core,5,1,3,1
35356344,core & single copy orthologous,1,1,1,1
35356345,core & single copy orthologous,1,1,1,1
35356347,core & single copy orthologous,1,1,1,1
35356348,core & single copy orthologous,1,1,1,1
35356350,core,3,3,4,3
35356351,core,2,2,3,2
35356352,core,1,2,4,1
35356353,core,1,1,2,1
35356354,core,1,1,2,1
35356355,core & single copy orthologous,1,1,1,1
35356356,core & single copy orthologous,1,1,1,1
35356362,core & single copy orthologous,1,1,1,1
35356363,core,1,1,2,1
35356364,core & single copy orthologous,1,1,1,1
35356365,core & single copy orthologous,1,1,1,1
35356366,core & single copy orthologous,1,1,1,1
35356367,core & single copy orthologous,1,1,1,1
35356379,core & single copy orthologous,1,1,1,1
35356380,core & single copy orthologous,1,1,1,1
35356381,core & single copy orthologous,1,1,1,1
35356382,core & single copy orthologous,1,1,1,1
35356383,core & single copy orthologous,1,1,1,1
35356384,core & single copy orthologous,1,1,1,1
35356387,core & single copy orthologous,1,1,1,1
35356390,core & single copy orthologous,1,1,1,1
35356391,core & single copy orthologous,1,1,1,1
35356392,core & single copy orthologous,1,1,1,1
35356395,core & single copy orthologous,1,1,1,1
35356397,core & single copy orthologous,1,1,1,1
35356398,core & single copy orthologous,1,1,1,1
35356399,core & single copy orthologous,1,1,1,1
35356407,core & single copy orthologous,1,1,1,1
35356414,core,3,2,2,2
35356415,core,2,1,1,1
35356416,core,2,2,2,2
35356417,core & single copy orthologous,1,1,1,1
35356418,core & single copy orthologous,1,1,1,1
35356425,core & single copy orthologous,1,1,1,1
35356439,core & single copy orthologous,1,1,1,1
35356469,core & single copy orthologous,1,1,1,1
35356472,core & single copy orthologous,1,1,1,1
35356473,core & single copy orthologous,1,1,1,1
35356476,core & single copy orthologous,1,1,1,1
35356481,core & single copy orthologous,1,1,1,1
35356482,core & single copy orthologous,1,1,1,1
35356483,core & single copy orthologous,1,1,1,1
35356484,core & single copy orthologous,1,1,1,1
35356485,core & single copy orthologous,1,1,1,1
35356486,core & single copy orthologous,1,1,1,1
35356487,core & single copy orthologous,1,1,1,1
35356488,core,3,3,3,3
35356489,core & single copy orthologous,1,1,1,1
35356490,core & single copy orthologous,1,1,1,1
35356492,core & single copy orthologous,1,1,1,1
35356493,core,2,1,1,1
35356495,core & single copy orthologous,1,1,1,1
35356496,core & single copy orthologous,1,1,1,1
35356499,core & single copy orthologous,1,1,1,1
35356502,core & single copy orthologous,1,1,1,1
35356503,core & single copy orthologous,1,1,1,1
35356505,core & single copy orthologous,1,1,1,1
35356510,core & single copy orthologous,1,1,1,1
35356511,core & single copy orthologous,1,1,1,1
35356512,core & single copy orthologous,1,1,1,1
35356514,core & single copy orthologous,1,1,1,1
35356519,core & single copy orthologous,1,1,1,1
35356520,core & single copy orthologous,1,1,1,1
35356521,core & single copy orthologous,1,1,1,1
35356522,core & single copy orthologous,1,1,1,1
35356523,core & single copy orthologous,1,1,1,1
35356524,core & single copy orthologous,1,1,1,1
35356525,core & single copy orthologous,1,1,1,1
35356526,core & single copy orthologous,1,1,1,1
35356527,core & single copy orthologous,1,1,1,1
35356528,core & single copy orthologous,1,1,1,1
35356531,core & single copy orthologous,1,1,1,1
35356532,core & single copy orthologous,1,1,1,1
35356533,core & single copy orthologous,1,1,1,1
35356534,core & single copy orthologous,1,1,1,1
35356538,core & single copy orthologous,1,1,1,1
35356539,core & single copy orthologous,1,1,1,1
35356542,core,2,2,1,2
35356543,core & single copy orthologous,1,1,1,1
35356544,core & single copy orthologous,1,1,1,1
35356548,core,1,1,3,1
35356578,core & single copy orthologous,1,1,1,1
35356581,core & single copy orthologous,1,1,1,1
35356582,core & single copy orthologous,1,1,1,1
35356584,core & single copy orthologous,1,1,1,1
35356595,core & single copy orthologous,1,1,1,1
35356596,core & single copy orthologous,1,1,1,1
35356598,core & single copy orthologous,1,1,1,1
35356599,core & single copy orthologous,1,1,1,1
35356600,core,3,2,2,2
35356601,core,2,1,1,1
35356602,core & single copy orthologous,1,1,1,1
35356605,core & single copy orthologous,1,1,1,1
35356606,core & single copy orthologous,1,1,1,1
35356607,core & single copy orthologous,1,1,1,1
35356610,core & single copy orthologous,1,1,1,1
35356616,core,3,1,1,3
35356622,core & single copy orthologous,1,1,1,1
35356625,core & single copy orthologous,1,1,1,1
35356627,core & single copy orthologous,1,1,1,1
35356636,core & single copy orthologous,1,1,1,1
35356639,core & single copy orthologous,1,1,1,1
35356640,core & single copy orthologous,1,1,1,1
35356642,core & single copy orthologous,1,1,1,1
35356643,core & single copy orthologous,1,1,1,1
35356644,core & single copy orthologous,1,1,1,1
35356646,core & single copy orthologous,1,1,1,1
35356647,core & single copy orthologous,1,1,1,1
35356648,core & single copy orthologous,1,1,1,1
35356649,core & single copy orthologous,1,1,1,1
35356652,core,3,2,2,1
35356656,core,1,2,2,2
35356658,core,2,1,1,1
35356660,core & single copy orthologous,1,1,1,1
35356661,core & single copy orthologous,1,1,1,1
35356662,core & single copy orthologous,1,1,1,1
35356664,core & single copy orthologous,1,1,1,1
35356665,core & single copy orthologous,1,1,1,1
35356667,core & single copy orthologous,1,1,1,1
35356668,core & single copy orthologous,1,1,1,1
35356669,core & single copy orthologous,1,1,1,1
35356670,core & single copy orthologous,1,1,1,1
35356671,core & single copy orthologous,1,1,1,1
35356672,core & single copy orthologous,1,1,1,1
35356673,core & single copy orthologous,1,1,1,1
35356674,core & single copy orthologous,1,1,1,1
35356675,core & single copy orthologous,1,1,1,1
35356676,core & single copy orthologous,1,1,1,1
35356680,core & single copy orthologous,1,1,1,1
35356681,core & single copy orthologous,1,1,1,1
35356687,core,2,1,1,1
35356688,core & single copy orthologous,1,1,1,1
35356689,core & single copy orthologous,1,1,1,1
35356690,core & single copy orthologous,1,1,1,1
35356691,core & single copy orthologous,1,1,1,1
35356694,core,2,1,1,1
35356695,core & single copy orthologous,1,1,1,1
35356696,core & single copy orthologous,1,1,1,1
35356697,core & single copy orthologous,1,1,1,1
35356698,core & single copy orthologous,1,1,1,1
35356699,core & single copy orthologous,1,1,1,1
35356700,core & single copy orthologous,1,1,1,1
35356701,core & single copy orthologous,1,1,1,1
35356702,core & single copy orthologous,1,1,1,1
35356703,core & single copy orthologous,1,1,1,1
35356704,core & single copy orthologous,1,1,1,1
35356705,core & single copy orthologous,1,1,1,1
35356706,core & single copy orthologous,1,1,1,1
35356708,core & single copy orthologous,1,1,1,1
35356710,core & single copy orthologous,1,1,1,1
35356716,core & single copy orthologous,1,1,1,1
35356717,core & single copy orthologous,1,1,1,1
35356718,core & single copy orthologous,1,1,1,1
35356719,core & single copy orthologous,1,1,1,1
35356720,core & single copy orthologous,1,1,1,1
35356721,core & single copy orthologous,1,1,1,1
35356722,core,2,1,1,1
35356723,core & single copy orthologous,1,1,1,1
35356724,core & single copy orthologous,1,1,1,1
35356725,core & single copy orthologous,1,1,1,1
35356726,core & single copy orthologous,1,1,1,1
35356727,core & single copy orthologous,1,1,1,1
35356728,core & single copy orthologous,1,1,1,1
35356729,core & single copy orthologous,1,1,1,1
35356731,core & single copy orthologous,1,1,1,1
