Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
BroT21.C08g46380.1	805293	13	50515412.0	50517149.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	cauliflower
BroT17.C08g46740.1	805293	12	47697261.0	47698991.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	collard greens
BroT08.C08g43850.1	805293	11	47413719.0	47415886.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	brussels sprouts
BroT12.C08g44390.1	805293	9	47036762.0	47038947.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	lacinato kale
BroT19.C08g45100.1	805293	8	48577833.0	48580360.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	chinese kale
BroT24.C08g42730.1	805293	7	45811054.0	45812784.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	broccoli
BroT06.C08g42530.1	805293	6	46734695.0	46736424.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	round cabbage
BroT13.C08g44320.1	805293	5	48412714.0	48415237.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	tree kale
BroT07.C08g44770.1	805293	4	46406031.0	46407762.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	kohlrabi
BroT02.C08g44750.1	805293	3	46817005.0	46818735.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	flat cabbage
bro8G05041.1	805293	2	47851972.0	47853702.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	broccoli
rna-XM_013747883.1	805293	1	36663482.0	36665904.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	100.000	YES	YES	wild cabbage
BroT17.C05g15450.1	805294	12	9598961.0	9600807.0	AT1G18100.1	94.186	E12A11	BroT22.C05g13730.1	99.425	YES	YES	collard greens
BroT19.C05g14990.1	805294	8	9132058.0	9133755.0	AT1G18100.1	94.186	E12A11	BroT22.C05g13730.1	99.425	YES	YES	chinese kale
BroT22.C05g13730.1	805294	15	8456562.0	8458166.0	AT1G18100.1	94.767	E12A11	BroT22.C05g13730.1	100.000	YES	YES	cauliflower
BroT21.C05g15420.1	805294	13	9433729.0	9435333.0	AT1G18100.1	94.767	E12A11	BroT22.C05g13730.1	100.000	YES	YES	cauliflower
BroT24.C05g14910.1	805294	7	9305305.0	9306909.0	AT1G18100.1	94.767	E12A11	BroT22.C05g13730.1	100.000	YES	YES	broccoli
bro5G01543.1	805294	2	10362547.0	10364151.0	AT1G18100.1	94.767	E12A11	BroT22.C05g13730.1	100.000	YES	YES	broccoli
rna-XM_013729630.1	805294	1	8644561.0	8646420.0	AT1G18100.1	94.767	E12A11	BroT22.C05g13730.1	100.000	YES	YES	wild cabbage
BroT12.C05g15480.1	805294	9	9627994.0	9629841.0	AT1G18100.1	94.220	E12A11	BroT22.C05g13730.1	98.851	YES	YES	lacinato kale
BroT10.C08g43880.1	805293	10	48139930.0	48141639.0	AT1G18100.1	95.376	E12A11	BroT22.C08g43730.1	98.844	YES	YES	wild cabbage
BolO_5g16440.1	805294	14	9309184.0	9311147.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	wild cabbage
BroT08.C05g15470.1	805294	11	9301844.0	9303685.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	brussels sprouts
BroT10.C05g15190.1	805294	10	9222874.0	9224715.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	wild cabbage
BroT06.C05g15020.1	805294	6	9361554.0	9363395.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	round cabbage
BroT13.C05g14850.1	805294	5	9149735.0	9151576.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	tree kale
BroT07.C05g15260.1	805294	4	9098089.0	9099930.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	kohlrabi
BroT02.C05g15350.1	805294	3	9262082.0	9263923.0	AT1G18100.1	94.798	E12A11	BroT22.C05g13730.1	99.425	YES	YES	flat cabbage
BolO_0g06960.1	827649	14	257056.0	258801.0	AT4G20370.1	62.821	TWIN SISTER OF FT	BroT22.C06g42150.1	74.830	YES	YES	wild cabbage
BroT17.C06g46180.1	918156	12	53179579.0	53183983.0	AT4G20370.1	50.909	TWIN SISTER OF FT	BroT22.C06g42150.1	55.782	YES	YES	collard greens
BroT10.C06g42310.1	918156	10	48643546.0	48647997.0	AT4G20370.1	49.359	TWIN SISTER OF FT	BroT22.C06g42150.1	55.102	YES	YES	wild cabbage
