Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
BroT21.C04g37990.1	35090639	3	46623241.0	46625522.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
BroT21.C04g37980.1	35090639	3	46606735.0	46609851.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
BroT25.C04g40910.1	35090639	2	49933260.0	49935540.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
BroT25.C04g40900.1	35090639	2	49916747.0	49919861.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
caul4G04444.1	35090639	1	50091636.0	50094757.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
caul4G04442.1	35090639	1	50051245.0	50053526.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
caul4G04441.1	35090639	1	50034739.0	50037855.0	AT2G22630.1	80.617	AGAMOUS-like 17	BroT22.C04g42780.1	100.000	YES	YES	cauliflower
BroT22.C08g40970.1	35090639	4	45930791.0	45934930.0	AT2G22630.1	89.130	AGAMOUS-like 17	BroT22.C08g40970.1	100.000	YES	YES	cauliflower
BroT22.C07g32310.1	35090639	4	44708317.0	44713185.0	AT3G30260.1	80.400	AGAMOUS-like 79	BroT22.C07g32310.1	100.000	YES	YES	cauliflower
BroT25.C07g30750.1	35090639	2	42813563.0	42818431.0	AT3G30260.1	80.400	AGAMOUS-like 79	BroT22.C07g32310.1	100.000	YES	YES	cauliflower
BroT21.C07g30920.1	35090639	3	40070508.0	40075589.0	AT3G30260.1	80.400	AGAMOUS-like 79	BroT22.C07g32310.1	100.000	YES	YES	cauliflower
caul7G03221.1	35090639	1	41557247.0	41562328.0	AT3G30260.1	80.400	AGAMOUS-like 79	BroT22.C07g32310.1	100.000	YES	YES	cauliflower
BroT21.C08g43710.1	35090639	3	48998609.0	49004058.0	AT2G22630.1	84.581	AGAMOUS-like 17	BroT22.C04g42780.1	84.141	YES	YES	cauliflower
caul8G04536.1	35090639	1	43298048.0	43303497.0	AT2G22630.1	84.581	AGAMOUS-like 17	BroT22.C04g42780.1	84.141	YES	YES	cauliflower
BroT22.C03g64780.1	35090639	4	61224785.0	61226871.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	YES	cauliflower
BroT21.C03g62820.1	35090639	3	58458640.0	58460726.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	YES	cauliflower
BroT25.C03g61830.1	35090639	2	57282408.0	57284494.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	YES	cauliflower
caul3G06825.1	35090639	1	59228884.0	59230970.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	YES	cauliflower
BroT22.C02g47260.1	35090639	4	56784730.0	56793420.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	cauliflower
BroT21.C02g46590.1	35090639	3	53347871.0	53356562.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	cauliflower
BroT25.C02g47420.1	35090639	2	56229020.0	56237692.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	cauliflower
caul2G05137.1	35090639	1	54075267.0	54083958.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	cauliflower
BroT22.C09g03710.1	35090639	4	2525330.0	2529123.0	AT3G30260.1	81.124	AGAMOUS-like 79	BroT22.C09g03710.1	100.000	YES	YES	cauliflower
BroT21.C09g04210.1	35090639	3	2689874.0	2693639.0	AT3G30260.1	81.526	AGAMOUS-like 79	BroT22.C09g03710.1	99.597	YES	YES	cauliflower
BroT25.C09g04000.1	35090639	2	2612958.0	2616748.0	AT3G30260.1	81.526	AGAMOUS-like 79	BroT22.C09g03710.1	99.597	YES	YES	cauliflower
caul9G00361.1	35090639	1	2288537.0	2292302.0	AT3G30260.1	81.526	AGAMOUS-like 79	BroT22.C09g03710.1	99.597	YES	YES	cauliflower
BroT22.C09g50650.1	35090639	4	58606783.0	58608525.0	AT5G13790.2	73.946	AGAMOUS-like 15	BroT22.C09g50650.1	100.000	YES	YES	cauliflower
BroT22.C07g06360.1	35090639	4	9477796.0	9489757.0	AT2G14210.2	85.106	AGAMOUS-like 44	BroT22.C07g06360.1	100.000	YES	YES	cauliflower
BroT21.C07g07150.1	35090639	3	10791887.0	10803856.0	AT2G14210.2	85.106	AGAMOUS-like 44	BroT22.C07g06360.1	100.000	YES	YES	cauliflower
BroT25.C07g06780.1	35090639	2	12623289.0	12635255.0	AT2G14210.2	85.106	AGAMOUS-like 44	BroT22.C07g06360.1	100.000	YES	YES	cauliflower
caul7G00715.1	35090639	1	9505442.0	9517411.0	AT2G14210.2	85.106	AGAMOUS-like 44	BroT22.C07g06360.1	100.000	YES	YES	cauliflower
BroT21.C09g51300.1	35090639	3	57599937.0	57601685.0	AT5G13790.2	73.563	AGAMOUS-like 15	BroT22.C09g50650.1	98.868	YES	YES	cauliflower
BroT25.C09g50150.1	35090639	2	57576279.0	57578027.0	AT5G13790.2	73.563	AGAMOUS-like 15	BroT22.C09g50650.1	98.868	YES	YES	cauliflower
caul9G04985.1	35090639	1	57150159.0	57151907.0	AT5G13790.2	73.563	AGAMOUS-like 15	BroT22.C09g50650.1	98.868	YES	YES	cauliflower
BroT25.C02g51280.1	35090639	2	60180065.0	60181994.0	AT5G23260.4	76.305	TRANSPARENT TESTA16	BroT22.C02g51360.1	99.587	YES	YES	cauliflower
caul2G05619.1	35090639	1	58228564.0	58230493.0	AT5G23260.4	76.305	TRANSPARENT TESTA16	BroT22.C02g51360.1	99.587	YES	YES	cauliflower
BroT21.C02g50890.1	35090639	3	57390434.0	57392808.0	AT5G23260.4	74.905	TRANSPARENT TESTA16	BroT22.C02g51360.1	99.219	YES	YES	cauliflower
caul7G03796.1	35090639	1	45173236.0	45175238.0	AT5G23260.4	80.894	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT22.C07g37650.1	35090639	4	48138945.0	48141133.0	AT5G23260.4	79.389	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT21.C07g36420.1	35090639	3	43686497.0	43688685.0	AT5G23260.4	79.389	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT25.C07g36160.1	35090639	2	46400267.0	46402454.0	AT5G23260.4	79.389	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT22.C02g51360.1	35090639	4	60572799.0	60575158.0	AT5G23260.4	74.905	TRANSPARENT TESTA16	BroT22.C02g51360.1	100.000	YES	YES	cauliflower
BroT22.C09g06890.1	35090639	4	4507973.0	4509960.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
BroT21.C09g07270.1	35090639	3	4687767.0	4689754.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
BroT25.C09g07140.1	35090639	2	4636087.0	4638074.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
caul9G00675.1	35090639	1	4286430.0	4288417.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
BroT22.C08g31360.1	35090639	4	39465612.0	39467707.0	AT3G54340.1	94.397	APETALA 3	BroT22.C08g31360.1	100.000	YES	YES	cauliflower
BroT21.C08g33830.1	35090639	3	42460702.0	42462797.0	AT3G54340.1	94.397	APETALA 3	BroT22.C08g31360.1	100.000	YES	YES	cauliflower
BroT25.C08g30320.1	35090639	2	35991752.0	35993847.0	AT3G54340.1	94.397	APETALA 3	BroT22.C08g31360.1	100.000	YES	YES	cauliflower
caul8G03507.1	35090639	1	36782262.0	36784357.0	AT3G54340.1	94.397	APETALA 3	BroT22.C08g31360.1	100.000	YES	YES	cauliflower
BroT25.C07g44700.1	35090639	2	52223922.0	52226738.0	AT4G24540.1	85.135	AGAMOUS-like 24	BroT22.C07g46300.1	99.078	YES	YES	cauliflower
BroT22.C07g14940.1	35090639	4	26823572.0	26832406.0	AT1G24260.2	89.865	SEPALLATA3	BroT22.C07g14940.1	100.000	YES	YES	cauliflower
BroT21.C07g14190.1	35090639	3	22151739.0	22160573.0	AT1G24260.2	89.865	SEPALLATA3	BroT22.C07g14940.1	100.000	YES	YES	cauliflower
caul8G03823.1	35090639	1	39013631.0	39015630.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	cauliflower
BroT22.C08g34330.1	35090639	4	41683914.0	41685910.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	100.000	YES	YES	cauliflower
BroT22.C01g18360.1	35090639	4	13288608.0	13291274.0	AT4G24540.1	86.425	AGAMOUS-like 24	BroT22.C01g18360.1	100.000	YES	YES	cauliflower
BroT25.C01g18350.1	35090639	2	13329789.0	13332455.0	AT4G24540.1	86.425	AGAMOUS-like 24	BroT22.C01g18360.1	100.000	YES	YES	cauliflower
caul1G01878.1	35090639	1	12935513.0	12938179.0	AT4G24540.1	86.425	AGAMOUS-like 24	BroT22.C01g18360.1	100.000	YES	YES	cauliflower
BroT21.C08g36910.1	35090639	3	44691768.0	44693970.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	cauliflower
BroT22.C04g31960.1	35090639	4	41616400.0	41618373.0	AT3G54340.1	90.517	APETALA 3	BroT22.C04g31960.1	100.000	YES	YES	cauliflower
BroT21.C04g26420.1	35090639	3	33141910.0	33143883.0	AT3G54340.1	90.517	APETALA 3	BroT22.C04g31960.1	100.000	YES	YES	cauliflower
BroT25.C04g30280.1	35090639	2	38015321.0	38017294.0	AT3G54340.1	90.517	APETALA 3	BroT22.C04g31960.1	100.000	YES	YES	cauliflower
caul4G03469.1	35090639	1	38039475.0	38041448.0	AT3G54340.1	90.517	APETALA 3	BroT22.C04g31960.1	100.000	YES	YES	cauliflower
BroT25.C08g33370.1	35090639	2	38233319.0	38235585.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	cauliflower
BroT22.C06g35070.1	35090639	4	44055474.0	44059164.0	AT1G69120.1	80.078	APETALA1	BroT22.C06g35070.1	100.000	YES	YES	cauliflower
BroT25.C06g33830.1	35090639	2	40370333.0	40374023.0	AT1G69120.1	80.078	APETALA1	BroT22.C06g35070.1	100.000	YES	YES	cauliflower
BroT22.C06g37520.1	35090639	4	45930861.0	45934351.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
BroT21.C06g37250.1	35090639	3	41845819.0	41849309.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
BroT25.C06g36220.1	35090639	2	42275552.0	42279042.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
caul6G03755.1	35090639	1	43587127.0	43590617.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
BroT25.C04g40930.1	35090639	2	49973658.0	49976776.0	AT2G22630.1	71.366	AGAMOUS-like 17	BroT22.C04g42780.1	89.427	YES	YES	cauliflower
BroT21.C07g44830.1	35090639	3	49426865.0	49437072.0	AT4G24540.1	85.648	AGAMOUS-like 24	BroT22.C07g46300.1	100.000	YES	YES	cauliflower
caul7G04681.1	35090639	1	50913604.0	50923811.0	AT4G24540.1	85.648	AGAMOUS-like 24	BroT22.C07g46300.1	100.000	YES	YES	cauliflower
BroT22.C07g46300.1	35090639	4	53945674.0	53955845.0	AT4G24540.1	85.648	AGAMOUS-like 24	BroT22.C07g46300.1	100.000	YES	YES	cauliflower
BroT22.C02g25400.1	35090639	4	24047558.0	24051614.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
BroT21.C02g25270.1	35090639	3	23403469.0	23407525.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
BroT25.C02g25440.1	35090639	2	24133342.0	24137398.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
caul2G02679.1	35090639	1	23056868.0	23060924.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
BroT22.C08g41040.1	35090639	4	45978968.0	45982028.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
BroT21.C08g43780.1	35090639	3	49048094.0	49051154.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
BroT25.C08g40050.1	35090639	2	42559302.0	42562362.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
caul8G04543.1	35090639	1	43347533.0	43350593.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
BroT22.C03g06770.1	35090639	4	3696967.0	3698637.0	AT5G13790.2	76.718	AGAMOUS-like 15	BroT22.C03g06770.1	100.000	YES	YES	cauliflower
BroT21.C03g06300.1	35090639	3	3454709.0	3456379.0	AT5G13790.2	76.718	AGAMOUS-like 15	BroT22.C03g06770.1	100.000	YES	YES	cauliflower
caul3G00651.1	35090639	1	3414011.0	3415681.0	AT5G13790.2	76.718	AGAMOUS-like 15	BroT22.C03g06770.1	100.000	YES	YES	cauliflower
BroT22.C04g42630.1	35090639	4	53480393.0	53483530.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
BroT21.C04g37890.1	35090639	3	46502906.0	46506043.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
BroT25.C04g40810.1	35090639	2	49812914.0	49816051.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
caul4G04433.1	35090639	1	49930910.0	49934047.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
BroT25.C03g06130.1	35090639	2	3299045.0	3300712.0	AT5G13790.2	77.481	AGAMOUS-like 15	BroT22.C03g06770.1	99.245	YES	YES	cauliflower
BroT25.C04g27840.1	35090639	2	34855095.0	34856893.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	98.120	YES	YES	cauliflower
BroT21.C04g24940.1	35090639	3	31427855.0	31429467.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	cauliflower
BroT22.C06g29260.1	35090639	4	38628938.0	38633288.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
BroT21.C06g29020.1	35090639	3	34156926.0	34161272.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
BroT25.C06g28240.1	35090639	2	34992367.0	34996717.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
caul6G03141.1	35090639	1	35898234.0	35902580.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
BroT22.C04g29330.1	35090639	4	38285675.0	38287470.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	cauliflower
caul4G03180.1	35090639	1	34836313.0	34838108.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	cauliflower
BroT21.C01g18010.1	35125692	3	18322131.0	18328720.0	AT4G24530.1	89.844	O-fucosyltransferase family protein	BroT22.C01g18350.1	100.000	YES	YES	cauliflower
BroT22.C06g19650.1	35090639	4	29773199.0	29774951.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT21.C06g19470.1	35090639	3	25591479.0	25593231.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT25.C06g18900.1	35090639	2	26359907.0	26361659.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
caul6G02195.1	35090639	1	27332687.0	27334439.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT21.C03g26530.1	35090639	3	16545741.0	16551445.0	AT2G45650.1	78.378	AGAMOUS-like 6	BroT22.C04g06510.1	80.000	YES	NO	cauliflower
BroT22.C03g04930.1	35090639	4	2600664.0	2603799.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
BroT21.C03g04510.1	35090639	3	2320269.0	2323405.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
BroT25.C03g04360.1	35090639	2	2227699.0	2230772.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
caul3G00449.1	35090639	1	2304788.0	2307924.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
BroT22.C02g53900.1	35090639	4	62689467.0	62693347.0	AT5G65060.1	77.108	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	100.000	YES	YES	cauliflower
BroT21.C02g53400.1	35090639	3	59473850.0	59477761.0	AT5G65060.1	70.408	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.896	YES	YES	cauliflower
BroT25.C02g53820.1	35090639	2	62219920.0	62223818.0	AT5G65060.1	70.408	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.896	YES	YES	cauliflower
caul2G05900.1	35090639	1	60311980.0	60315891.0	AT5G65060.1	70.408	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.896	YES	YES	cauliflower
BroT22.C06g30480.1	35090639	4	39904583.0	39908236.0	AT1G69120.1	61.719	APETALA1	BroT22.C06g30480.1	100.000	YES	NO	cauliflower
BroT21.C06g30340.1	35090639	3	35532157.0	35535810.0	AT1G69120.1	61.719	APETALA1	BroT22.C06g30480.1	100.000	YES	NO	cauliflower
BroT25.C06g29480.1	35090639	2	36275553.0	36279206.0	AT1G69120.1	61.719	APETALA1	BroT22.C06g30480.1	100.000	YES	NO	cauliflower
BroT22.C09g53770.1	35090639	4	60559275.0	60563431.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	YES	cauliflower
BroT21.C09g54460.1	35090639	3	59535071.0	59539226.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	YES	cauliflower
BroT25.C09g53120.1	35090639	2	59494663.0	59498818.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	YES	cauliflower
caul9G05235.1	35090639	1	59085293.0	59089448.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	YES	cauliflower
caul9G05234.1	35090639	1	59072267.0	59077776.0	AT5G10140.1	83.756	FLOWERING LOCUS C	BroT22.C09g53770.1	98.477	YES	YES	cauliflower
BroT22.C03g10950.1	35090639	4	5698726.0	5700744.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT22.C03g10930.1	35090639	4	5684812.0	5692370.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT21.C03g10260.1	35090639	3	5411485.0	5413501.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT25.C03g10170.1	35090639	2	5275447.0	5277463.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
caul3G01058.1	35090639	1	5370887.0	5372903.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT22.C02g09700.1	35090639	4	6529253.0	6532264.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
BroT21.C02g09890.1	35090639	3	6225358.0	6228369.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
BroT25.C02g10310.1	35090639	2	6591405.0	6594416.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
caul2G01024.1	35090639	1	6084890.0	6087901.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
BroT21.C02g53450.1	35090639	3	59514554.0	59526621.0	AT5G65060.1	71.939	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	94.536	YES	YES	cauliflower
caul2G05905.1	35090639	1	60352684.0	60364751.0	AT5G65060.1	71.939	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	94.536	YES	YES	cauliflower
BroT22.C09g53740.1	35090639	4	60528585.0	60532602.0	AT5G10140.1	84.343	FLOWERING LOCUS C	BroT22.C09g53740.1	100.000	YES	YES	cauliflower
BroT25.C09g53090.1	35090639	2	59463989.0	59468005.0	AT5G10140.1	84.343	FLOWERING LOCUS C	BroT22.C09g53740.1	100.000	YES	YES	cauliflower
BroT22.C09g44460.1	35090639	4	54277138.0	54279226.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
BroT21.C09g44940.1	35090639	3	53074912.0	53077014.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
BroT25.C09g44190.1	35090639	2	53221015.0	53223103.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
caul9G04495.1	35090639	1	52625134.0	52627236.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
BroT22.C09g53760.1	35090639	4	60546251.0	60553290.0	AT5G10140.1	83.871	FLOWERING LOCUS C	BroT22.C09g53760.1	100.000	YES	YES	cauliflower
BroT21.C09g54450.1	35090639	3	59522045.0	59529084.0	AT5G10140.1	83.871	FLOWERING LOCUS C	BroT22.C09g53760.1	100.000	YES	YES	cauliflower
BroT25.C09g53110.1	35090639	2	59481643.0	59488680.0	AT5G10140.1	83.871	FLOWERING LOCUS C	BroT22.C09g53760.1	100.000	YES	YES	cauliflower
BroT21.C02g03840.1	35126129	3	2382295.0	2389134.0	AT5G10130.1	83.537	Pollen Ole e 1 allergen and extensin family protein	BroT22.C02g03650.1	86.389	YES	YES	cauliflower
BroT21.C03g17070.1	35090639	3	9733857.0	9740302.0	AT5G10140.1	65.946	FLOWERING LOCUS C	BroT22.C03g04930.1	63.587	YES	YES	cauliflower
BroT21.C02g53530.1	35090639	3	59600056.0	59606825.0	AT5G65070.3	57.991	MADS AFFECTING FLOWERING 4	BroT22.C02g53940.1	99.479	YES	YES	cauliflower
BroT22.C02g53940.1	35090639	4	62723536.0	62729718.0	AT5G65070.3	57.991	MADS AFFECTING FLOWERING 4	BroT22.C02g53940.1	100.000	YES	YES	cauliflower
BroT25.C02g53910.1	35090639	2	62306573.0	62312755.0	AT5G65070.3	57.991	MADS AFFECTING FLOWERING 4	BroT22.C02g53940.1	100.000	YES	YES	cauliflower
BroT22.C05g25570.1	35090639	4	21576414.0	21578238.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	YES	cauliflower
BroT21.C05g27300.1	35090639	3	22074957.0	22076781.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	YES	cauliflower
BroT25.C05g27260.1	35090639	2	22699817.0	22701641.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	YES	cauliflower
caul5G02780.1	35090639	1	21173002.0	21174826.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	YES	cauliflower
BroT21.C07g45480.1	35090639	3	49750154.0	49760640.0	AT5G10140.1	80.978	FLOWERING LOCUS C	BroT22.C03g04930.1	79.570	YES	YES	cauliflower
BroT21.C02g53500.1	35090639	3	59572280.0	59576193.0	AT5G65060.1	65.049	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	82.383	YES	YES	cauliflower
BroT25.C04g06080.1	35090639	2	5068622.0	5072756.0	AT2G45650.1	85.644	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	cauliflower
caul5G01408.1	35124347	1	8059283.0	8060386.0	AT5G60440.1	44.898	AGAMOUS-like 62	BroT22.C02g11900.1	63.704	YES	NO	cauliflower
BroT25.C05g14710.1	35124347	2	9116251.0	9133471.0	AT5G60440.1	44.554	AGAMOUS-like 62	BroT22.C02g11900.1	63.504	YES	NO	cauliflower
BroT21.C02g12080.1	35124347	3	8020642.0	8021715.0	AT5G60440.1	53.448	AGAMOUS-like 62	BroT22.C02g11900.1	99.628	YES	YES	cauliflower
BroT25.C02g12400.1	35124347	2	8377496.0	8378569.0	AT5G60440.1	53.448	AGAMOUS-like 62	BroT22.C02g11900.1	99.628	YES	YES	cauliflower
caul2G01246.1	35124347	1	7880174.0	7881247.0	AT5G60440.1	53.448	AGAMOUS-like 62	BroT22.C02g11900.1	99.628	YES	YES	cauliflower
BroT22.C02g11900.1	35124347	4	8327276.0	8328349.0	AT5G60440.1	53.448	AGAMOUS-like 62	BroT22.C02g11900.1	100.000	YES	YES	cauliflower
BroT21.C02g12020.1	35124347	3	7971608.0	7972711.0	AT5G60440.1	45.238	AGAMOUS-like 62	BroT22.C02g11900.1	63.704	YES	NO	cauliflower
BroT25.C02g12340.1	35124347	2	8328454.0	8329557.0	AT5G60440.1	45.238	AGAMOUS-like 62	BroT22.C02g11900.1	63.704	YES	NO	cauliflower
caul2G01240.1	35124347	1	7831140.0	7832243.0	AT5G60440.1	45.238	AGAMOUS-like 62	BroT22.C02g11900.1	63.704	YES	NO	cauliflower
BroT25.C09g29410.1	35090639	2	30763604.0	30765004.0	AT4G09960.4	78.947	SEEDSTICK	BroT22.C07g22130.1	93.434	YES	NO	cauliflower
BroT22.C09g32820.1	35090639	4	6183524.0	6185978.0	AT5G51870.3	70.513	AGAMOUS-like 71	BroT22.C09g32820.1	100.000	YES	YES	cauliflower
BroT21.C09g32910.1	35090639	3	47613802.0	47616255.0	AT5G51870.3	70.513	AGAMOUS-like 71	BroT22.C09g32820.1	100.000	YES	YES	cauliflower
