Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
BroT21.C01g04510.1	35090639	3	12623289.0	12635255.0	AT3G57230.1	85.892	AGAMOUS-like 16	BroT22.C01g04550.1	100.000	YES	NO	cauliflower
BroT25.C01g04640.1	35090639	2	9505442.0	9517411.0	AT3G57230.1	85.892	AGAMOUS-like 16	BroT22.C01g04550.1	100.000	YES	NO	cauliflower
caul1G00448.1	35090639	1	693029.0	695943.0	AT3G57230.1	85.892	AGAMOUS-like 16	BroT22.C01g04550.1	100.000	YES	NO	cauliflower
BroT22.C02g52270.1	35090639	4	5975297.0	5978220.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	cauliflower
BroT21.C02g51810.1	35090639	3	700954.0	703871.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	cauliflower
BroT25.C02g52230.1	35090639	2	619666.0	622589.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	cauliflower
caul2G05732.1	35090639	1	53641132.0	53644253.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	cauliflower
BroT25.C08g39980.1	35090639	2	53600742.0	53603023.0	AT2G22630.1	88.387	AGAMOUS-like 17	BroT22.C08g40970.1	100.000	YES	NO	cauliflower
BroT22.C09g07420.1	35090639	4	53584229.0	53587344.0	AT5G62165.1	83.590	AGAMOUS-like 42	BroT22.C09g07420.1	100.000	YES	YES	cauliflower
BroT21.C09g07780.1	35090639	3	46663632.0	46666753.0	AT5G62165.1	83.590	AGAMOUS-like 42	BroT22.C09g07420.1	100.000	YES	YES	cauliflower
BroT25.C09g07660.1	35090639	2	46623241.0	46625522.0	AT5G62165.1	83.590	AGAMOUS-like 42	BroT22.C09g07420.1	100.000	YES	YES	cauliflower
caul9G00725.1	35090639	1	46606735.0	46609851.0	AT5G62165.1	83.590	AGAMOUS-like 42	BroT22.C09g07420.1	100.000	YES	YES	cauliflower
caul7G03796.1	35090639	1	49933260.0	49935540.0	AT5G23260.4	80.894	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT22.C09g32810.1	35090639	4	49916747.0	49919861.0	AT5G51860.1	80.569	AGAMOUS-like 72	BroT22.C09g32810.1	100.000	YES	YES	cauliflower
BroT21.C09g32900.1	35090639	3	50091636.0	50094757.0	AT5G51860.1	80.569	AGAMOUS-like 72	BroT22.C09g32810.1	100.000	YES	YES	cauliflower
BroT25.C09g32700.1	35090639	2	50051245.0	50053526.0	AT5G51860.1	80.569	AGAMOUS-like 72	BroT22.C09g32810.1	100.000	YES	YES	cauliflower
caul9G03554.1	35090639	1	50034739.0	50037855.0	AT5G51860.1	80.569	AGAMOUS-like 72	BroT22.C09g32810.1	100.000	YES	YES	cauliflower
BroT25.C02g51280.1	35090639	2	3696967.0	3698637.0	AT5G23260.4	76.305	TRANSPARENT TESTA16	BroT22.C02g51360.1	99.587	YES	YES	cauliflower
caul2G05619.1	35090639	1	3454709.0	3456379.0	AT5G23260.4	76.305	TRANSPARENT TESTA16	BroT22.C02g51360.1	99.587	YES	YES	cauliflower
BroT22.C07g37650.1	35090639	4	3414011.0	3415681.0	AT5G23260.4	79.389	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT21.C07g36420.1	35090639	3	42424953.0	42429036.0	AT5G23260.4	79.389	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT25.C07g36160.1	35090639	2	45422600.0	45426685.0	AT5G23260.4	79.389	TRANSPARENT TESTA16	BroT22.C07g37650.1	100.000	YES	YES	cauliflower
BroT22.C03g16740.1	35090639	4	38988998.0	38993083.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	cauliflower
BroT21.C03g16320.1	35090639	3	39744260.0	39748345.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	cauliflower
BroT21.C02g50890.1	35090639	3	6183524.0	6185978.0	AT5G23260.4	74.905	TRANSPARENT TESTA16	BroT22.C02g51360.1	99.219	YES	YES	cauliflower
BroT25.C03g16310.1	35090639	2	47613802.0	47616255.0	AT5G51870.3	73.333	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	cauliflower
caul3G01706.1	35090639	1	5082600.0	5085055.0	AT5G51870.3	73.333	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	cauliflower
BroT25.C03g70070.1	35090639	2	5101933.0	5104386.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	cauliflower
BroT22.C08g34330.1	35090639	4	30488280.0	30490703.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	100.000	YES	YES	cauliflower
caul8G03823.1	35090639	1	30725886.0	30728303.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	cauliflower
BroT22.C03g74170.1	35090639	4	29993064.0	29995487.0	AT4G22950.1	81.900	AGAMOUS-like 19	BroT22.C03g74170.1	100.000	YES	YES	cauliflower
BroT21.C03g70940.1	35090639	3	60686701.0	60689117.0	AT4G22950.1	81.900	AGAMOUS-like 19	BroT22.C03g74170.1	100.000	YES	YES	cauliflower
caul3G07729.1	35090639	1	64114705.0	64117121.0	AT4G22950.1	81.900	AGAMOUS-like 19	BroT22.C03g74170.1	100.000	YES	YES	cauliflower
BroT25.C08g33370.1	35090639	2	26752087.0	26755084.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	cauliflower
BroT21.C08g36910.1	35090639	3	27558815.0	27561812.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	cauliflower
BroT25.C04g40930.1	35090639	2	28493295.0	28496292.0	AT2G22630.1	71.366	AGAMOUS-like 17	BroT22.C04g42780.1	89.427	YES	YES	cauliflower
BroT22.C02g51900.1	35090639	4	31132865.0	31135898.0	AT5G51860.1	55.963	AGAMOUS-like 72	BroT22.C02g51900.1	100.000	YES	NO	cauliflower
BroT21.C02g51440.1	35090639	3	37208101.0	37213311.0	AT5G51860.1	55.963	AGAMOUS-like 72	BroT22.C02g51900.1	100.000	YES	NO	cauliflower
caul2G05689.1	35090639	1	30350255.0	30355468.0	AT5G51860.1	55.963	AGAMOUS-like 72	BroT22.C02g51900.1	100.000	YES	NO	cauliflower
BroT22.C03g16750.1	35090639	4	33772940.0	33778152.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	cauliflower
BroT21.C03g16330.1	35090639	3	33758713.0	33763926.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	cauliflower
BroT25.C03g16320.1	35090639	2	67754335.0	67756752.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	cauliflower
caul3G01707.1	35090639	1	63934474.0	63936891.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	cauliflower
BroT22.C02g25400.1	35090639	4	45930791.0	45934930.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
BroT21.C02g25270.1	35090639	3	58606783.0	58608525.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
BroT25.C02g25440.1	35090639	2	48998609.0	49004058.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
caul2G02679.1	35090639	1	43298048.0	43303497.0	AT1G71692.1	91.943	AGAMOUS-like 12	BroT22.C02g25400.1	100.000	YES	YES	cauliflower
BroT22.C01g18360.1	35090639	4	57599937.0	57601685.0	AT4G24540.1	86.425	AGAMOUS-like 24	BroT22.C01g18360.1	100.000	YES	YES	cauliflower
BroT25.C01g18350.1	35090639	2	57576279.0	57578027.0	AT4G24540.1	86.425	AGAMOUS-like 24	BroT22.C01g18360.1	100.000	YES	YES	cauliflower
caul1G01878.1	35090639	1	57150159.0	57151907.0	AT4G24540.1	86.425	AGAMOUS-like 24	BroT22.C01g18360.1	100.000	YES	YES	cauliflower
BroT22.C06g19650.1	35090639	4	57382685.0	57385793.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT21.C06g19470.1	35090639	3	52881819.0	52884927.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT25.C06g18900.1	35090639	2	54368558.0	54371666.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
caul6G02195.1	35090639	1	2578367.0	2581124.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT22.C07g46880.1	35090639	4	7843496.0	7846253.0	AT5G51860.1	55.708	AGAMOUS-like 72	BroT22.C07g46880.1	100.000	YES	YES	cauliflower
BroT22.C07g38500.1	35090639	4	2604335.0	2607092.0	AT5G51860.1	53.571	AGAMOUS-like 72	BroT22.C07g38500.1	100.000	YES	NO	cauliflower
BroT21.C07g37200.1	35090639	3	2487865.0	2490622.0	AT5G51860.1	53.571	AGAMOUS-like 72	BroT22.C07g38500.1	100.000	YES	NO	cauliflower
BroT25.C07g36960.1	35090639	2	61434744.0	61438782.0	AT5G51860.1	53.571	AGAMOUS-like 72	BroT22.C07g38500.1	100.000	YES	NO	cauliflower
caul7G03877.1	35090639	1	58237261.0	58241290.0	AT5G51860.1	53.571	AGAMOUS-like 72	BroT22.C07g38500.1	100.000	YES	NO	cauliflower
BroT22.C06g29260.1	35090639	4	60974238.0	60978279.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
BroT21.C06g29020.1	35090639	3	59075391.0	59079420.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
BroT25.C06g28240.1	35090639	2	42512080.0	42515263.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
caul6G03141.1	35090639	1	4860349.0	4865692.0	AT1G71692.1	91.469	AGAMOUS-like 12	BroT22.C06g29260.1	100.000	YES	YES	cauliflower
BroT25.C02g51860.1	35126713	2	5034662.0	5040005.0	AT5G51860.1	56.621	AGAMOUS-like 72	BroT22.C02g51890.1	100.000	YES	NO	cauliflower
BroT21.C07g45470.1	35090639	3	5024034.0	5029384.0	AT5G51860.1	55.251	AGAMOUS-like 72	BroT22.C07g46880.1	99.087	YES	NO	cauliflower
caul7G04743.1	35090639	1	4633325.0	4638668.0	AT5G51860.1	55.251	AGAMOUS-like 72	BroT22.C07g46880.1	99.087	YES	NO	cauliflower
BroT22.C06g37520.1	35090639	4	45173236.0	45175238.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
BroT21.C06g37250.1	35090639	3	39938488.0	39940971.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
BroT25.C06g36220.1	35090639	2	39093139.0	39095625.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
caul6G03755.1	35090639	1	39217983.0	39220466.0	AT1G71692.1	91.509	AGAMOUS-like 12	BroT22.C06g37520.1	100.000	YES	YES	cauliflower
BroT21.C01g18010.1	35125692	3	38643161.0	38645647.0	AT4G24530.1	89.844	O-fucosyltransferase family protein	BroT22.C01g18350.1	100.000	YES	YES	cauliflower
BroT22.C04g42630.1	35090639	4	60180065.0	60181994.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
BroT21.C04g37890.1	35090639	3	58228564.0	58230493.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
BroT25.C04g40810.1	35090639	2	48138945.0	48141133.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
caul4G04433.1	35090639	1	43686497.0	43688685.0	AT2G22540.1	90.041	SHORT VEGETATIVE PHASE	BroT22.C04g42630.1	100.000	YES	YES	cauliflower
BroT21.C02g53400.1	35090639	3	46400267.0	46402454.0	AT5G65060.1	70.408	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.896	YES	YES	cauliflower
BroT25.C02g53820.1	35090639	2	9304822.0	9308845.0	AT5G65060.1	70.408	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.896	YES	YES	cauliflower
caul2G05900.1	35090639	1	9242126.0	9246143.0	AT5G65060.1	70.408	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.896	YES	YES	cauliflower
BroT22.C09g06890.1	35090639	4	57390434.0	57392808.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
BroT21.C09g07270.1	35090639	3	9128714.0	9132988.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
BroT25.C09g07140.1	35090639	2	9201309.0	9205545.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
caul9G00675.1	35090639	1	65879176.0	65887931.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	100.000	YES	YES	cauliflower
BroT22.C02g09700.1	35090639	4	41683914.0	41685910.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
BroT21.C02g09890.1	35090639	3	39013631.0	39015630.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
BroT25.C02g10310.1	35090639	2	70861652.0	70870099.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
caul2G01024.1	35090639	1	66969575.0	66978014.0	AT5G20240.1	93.269	PISTILLATA	BroT22.C02g09700.1	100.000	YES	YES	cauliflower
BroT22.C08g14170.1	35090639	4	67767443.0	67775882.0	AT5G51860.1	55.909	AGAMOUS-like 72	BroT22.C08g14170.1	100.000	YES	YES	cauliflower
BroT25.C07g44700.1	35090639	2	38233319.0	38235585.0	AT4G24540.1	85.135	AGAMOUS-like 24	BroT22.C07g46300.1	99.078	YES	YES	cauliflower
BroT22.C03g10950.1	35090639	4	44691768.0	44693970.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT22.C03g10930.1	35090639	4	60572799.0	60575158.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT21.C03g10260.1	35090639	3	49973658.0	49976776.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT25.C03g10170.1	35090639	2	34855095.0	34856893.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
caul3G01058.1	35090639	1	61105330.0	61113037.0	AT5G20240.1	95.673	PISTILLATA	BroT22.C03g10950.1	100.000	YES	YES	cauliflower
BroT21.C08g14050.1	35090639	3	57906609.0	57914316.0	AT4G25450.1	91.213	ATP-binding cassette B28	BroT22.C08g14180.1	100.000	YES	YES	cauliflower
BroT25.C08g13610.1	35090639	2	58744739.0	58752446.0	AT4G25450.1	91.213	ATP-binding cassette B28	BroT22.C08g14180.1	100.000	YES	YES	cauliflower
caul8G01671.1	35090639	1	9313031.0	9315229.0	AT4G25450.1	91.213	ATP-binding cassette B28	BroT22.C08g14180.1	100.000	YES	YES	cauliflower
BroT22.C02g53900.1	35090639	4	9250322.0	9252520.0	AT5G65060.1	77.108	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	100.000	YES	YES	cauliflower
BroT21.C02g53450.1	35090639	3	9137166.0	9139364.0	AT5G65060.1	71.939	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	94.536	YES	YES	cauliflower
caul2G05905.1	35090639	1	9209724.0	9211922.0	AT5G65060.1	71.939	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	94.536	YES	YES	cauliflower
BroT22.C08g41040.1	35090639	4	31427855.0	31429467.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
BroT21.C08g43780.1	35090639	3	38285675.0	38287470.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
BroT25.C08g40050.1	35090639	2	34836313.0	34838108.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
caul8G04543.1	35090639	1	24047558.0	24051614.0	AT2G22540.1	91.701	SHORT VEGETATIVE PHASE	BroT22.C08g41040.1	100.000	YES	YES	cauliflower
BroT22.C07g46300.1	35090639	4	23403469.0	23407525.0	AT4G24540.1	85.648	AGAMOUS-like 24	BroT22.C07g46300.1	100.000	YES	YES	cauliflower
BroT21.C07g44830.1	35090639	3	24133342.0	24137398.0	AT4G24540.1	85.648	AGAMOUS-like 24	BroT22.C07g46300.1	100.000	YES	YES	cauliflower
caul7G04681.1	35090639	1	23056868.0	23060924.0	AT4G24540.1	85.648	AGAMOUS-like 24	BroT22.C07g46300.1	100.000	YES	YES	cauliflower
BroT22.C09g44460.1	35090639	4	13288608.0	13291274.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
BroT21.C09g44940.1	35090639	3	13329789.0	13332455.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
BroT25.C09g44190.1	35090639	2	12935513.0	12938179.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
caul9G04495.1	35090639	1	29773199.0	29774951.0	AT5G20240.1	93.750	PISTILLATA	BroT22.C09g44460.1	100.000	YES	YES	cauliflower
BroT22.C01g19320.1	35090639	4	25591479.0	25593231.0	AT5G51860.1	57.407	AGAMOUS-like 72	BroT22.C01g19320.1	100.000	YES	YES	cauliflower
BroT25.C01g19350.1	35090639	2	26359907.0	26361659.0	AT5G51860.1	57.407	AGAMOUS-like 72	BroT22.C01g19320.1	84.774	YES	YES	cauliflower
caul1G01975.1	35090639	1	27332687.0	27334439.0	AT5G51860.1	58.333	AGAMOUS-like 72	BroT22.C01g19320.1	93.085	YES	YES	cauliflower
BroT22.C03g04930.1	35090639	4	54252324.0	54254612.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
BroT21.C03g04510.1	35090639	3	48736264.0	48739643.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
BroT25.C03g04360.1	35090639	2	44284937.0	44288316.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
caul3G00449.1	35090639	1	46997461.0	47000840.0	AT5G10140.1	82.828	FLOWERING LOCUS C	BroT22.C03g04930.1	100.000	YES	YES	cauliflower
BroT21.C01g19050.1	35127651	3	45771676.0	45775055.0	AT5G51860.1	57.407	AGAMOUS-like 72	BroT22.C01g19320.1	86.544	YES	YES	cauliflower
BroT21.C02g53530.1	35090639	3	38628938.0	38633288.0	AT5G65070.3	57.991	MADS AFFECTING FLOWERING 4	BroT22.C02g53940.1	99.479	YES	YES	cauliflower
BroT22.C02g53940.1	35090639	4	34156926.0	34161272.0	AT5G65070.3	57.991	MADS AFFECTING FLOWERING 4	BroT22.C02g53940.1	100.000	YES	YES	cauliflower
BroT25.C02g53910.1	35090639	2	34992367.0	34996717.0	AT5G65070.3	57.991	MADS AFFECTING FLOWERING 4	BroT22.C02g53940.1	100.000	YES	YES	cauliflower
BroT21.C02g03840.1	35126129	3	35898234.0	35902580.0	AT5G10130.1	83.537	Pollen Ole e 1 allergen and extensin family protein	BroT22.C02g03650.1	86.389	YES	YES	cauliflower
BroT22.C09g53740.1	35090639	4	60662253.0	60671446.0	AT5G10140.1	84.343	FLOWERING LOCUS C	BroT22.C09g53740.1	100.000	YES	YES	cauliflower
BroT25.C09g53090.1	35090639	2	49738139.0	49740420.0	AT5G10140.1	84.343	FLOWERING LOCUS C	BroT22.C09g53740.1	100.000	YES	YES	cauliflower
BroT22.C09g53770.1	35090639	4	51224878.0	51227159.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	NO	cauliflower
BroT21.C09g54460.1	35090639	3	45930861.0	45934351.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	NO	cauliflower
BroT25.C09g53120.1	35090639	2	41845819.0	41849309.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	NO	cauliflower
caul9G05235.1	35090639	1	42275552.0	42279042.0	AT5G10140.1	84.848	FLOWERING LOCUS C	BroT22.C09g53770.1	100.000	YES	NO	cauliflower
caul9G05234.1	35090639	1	43587127.0	43590617.0	AT5G10140.1	83.756	FLOWERING LOCUS C	BroT22.C09g53770.1	98.477	YES	NO	cauliflower
BroT21.C02g53500.1	35090639	3	18322131.0	18328720.0	AT5G65060.1	65.049	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	82.383	YES	YES	cauliflower
BroT22.C09g53760.1	35090639	4	53480393.0	53483530.0	AT5G10140.1	83.871	FLOWERING LOCUS C	BroT22.C09g53760.1	100.000	YES	NO	cauliflower
BroT21.C09g54450.1	35090639	3	46502906.0	46506043.0	AT5G10140.1	83.871	FLOWERING LOCUS C	BroT22.C09g53760.1	100.000	YES	NO	cauliflower
BroT25.C09g53110.1	35090639	2	49812914.0	49816051.0	AT5G10140.1	83.871	FLOWERING LOCUS C	BroT22.C09g53760.1	100.000	YES	NO	cauliflower
BroT21.C07g45480.1	35090639	3	49930910.0	49934047.0	AT5G10140.1	80.978	FLOWERING LOCUS C	BroT22.C03g04930.1	79.570	YES	YES	cauliflower
BroT22.C06g42880.1	35090639	4	59473850.0	59477761.0	AT1G77980.1	84.337	AGAMOUS-like 66	BroT22.C06g42880.1	100.000	YES	YES	cauliflower
BroT21.C06g42740.1	35090639	3	62219920.0	62223818.0	AT1G77980.1	84.337	AGAMOUS-like 66	BroT22.C06g42880.1	100.000	YES	YES	cauliflower
BroT25.C06g41620.1	35090639	2	60311980.0	60315891.0	AT1G77980.1	84.337	AGAMOUS-like 66	BroT22.C06g42880.1	100.000	YES	YES	cauliflower
caul6G04240.1	35090639	1	4507973.0	4509960.0	AT1G77980.1	84.337	AGAMOUS-like 66	BroT22.C06g42880.1	100.000	YES	YES	cauliflower
BroT22.C07g18030.1	35090639	4	4687767.0	4689754.0	AT1G22130.1	84.273	AGAMOUS-like 104	BroT22.C07g18030.1	100.000	YES	YES	cauliflower
BroT21.C07g17140.1	35090639	3	4636087.0	4638074.0	AT1G22130.1	84.273	AGAMOUS-like 104	BroT22.C07g18030.1	100.000	YES	YES	cauliflower
BroT25.C07g17110.1	35090639	2	4286430.0	4288417.0	AT1G22130.1	84.273	AGAMOUS-like 104	BroT22.C07g18030.1	100.000	YES	YES	cauliflower
caul7G01960.1	35090639	1	6529253.0	6532264.0	AT1G22130.1	84.273	AGAMOUS-like 104	BroT22.C07g18030.1	100.000	YES	YES	cauliflower
BroT22.C05g25570.1	35090639	4	6225358.0	6228369.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	NO	cauliflower
BroT21.C05g27300.1	35090639	3	6591405.0	6594416.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	NO	cauliflower
BroT25.C05g27260.1	35090639	2	6084890.0	6087901.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	NO	cauliflower
caul5G02780.1	35090639	1	25382609.0	25385183.0	AT1G31140.2	66.990	GORDITA	BroT22.C05g25570.1	100.000	YES	NO	cauliflower
BroT22.C01g01650.1	35129399	4	52223922.0	52226738.0	AT4G37435.1	49.727	None	BroT22.C01g01650.1	100.000	YES	YES	cauliflower
BroT21.C03g17070.1	35090639	3	39465612.0	39467707.0	AT5G10140.1	65.946	FLOWERING LOCUS C	BroT22.C03g04930.1	63.587	YES	YES	cauliflower
BroT25.C08g38780.1	35090639	2	42460702.0	42462797.0	AT2G24840.1	74.163	AGAMOUS-like 61	BroT22.C08g39790.1	100.000	YES	YES	cauliflower
BroT22.C08g39790.1	35090639	4	35991752.0	35993847.0	AT2G24840.1	74.163	AGAMOUS-like 61	BroT22.C08g39790.1	100.000	YES	YES	cauliflower
BroT21.C06g35270.1	35124348	3	36782262.0	36784357.0	AT1G69540.2	71.848	AGAMOUS-like 94	BroT22.C06g35460.1	99.120	YES	YES	cauliflower
BroT22.C06g35460.1	35124348	4	5698726.0	5700744.0	AT1G69540.2	71.848	AGAMOUS-like 94	BroT22.C06g35460.1	100.000	YES	YES	cauliflower
BroT25.C06g34220.1	35124348	2	5684812.0	5692370.0	AT1G69540.2	71.848	AGAMOUS-like 94	BroT22.C06g35460.1	100.000	YES	YES	cauliflower
caul6G03596.1	35124348	1	5411485.0	5413501.0	AT1G69540.2	71.848	AGAMOUS-like 94	BroT22.C06g35460.1	99.408	YES	YES	cauliflower
